Phase_1,Phase_2,Phase_3,B-cell,Rituximab,Cyclophosphamide,Mycophenolate,Mofetil,Gemcitabine,Bortezomib,R-CHOP,R-DHAP,JCAR017,inhibitor,MK2206,acid,text_lsa_title_0,text_lsa_loc_0,text_lsa_title_1,text_lsa_loc_1,text_lsa_title_2,text_lsa_loc_2,text_lsa_title_3,text_lsa_loc_3,text_lsa_title_4,text_lsa_loc_4,text_lsa_title_5,text_lsa_loc_5,text_lsa_title_6,text_lsa_loc_6,text_lsa_title_7,text_lsa_loc_7,text_lsa_title_8,text_lsa_loc_8,text_lsa_title_9,text_lsa_loc_9,KMeans_24_clust
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19865231498705135,0.033660217928635126,-0.07129971688445677,-1.3204307808252722e-06,0.017524635677208373,0.016736479413756777,-0.07606098330712671,0.018485220670967084,0.16891212861962693,-0.01890052966706606,-0.08349346387235568,-0.011966555356753682,-0.029802458318571774,-0.000353950204520951,0.03732382765518333,0.030957197591996385,-0.052153718441400786,0.01158913446034225,0.21430328076594754,-0.0022449685010238933,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14979690233181775,0.047213903304229254,-0.13064084138963017,1.0459238818934442e-05,-0.12171476702514808,0.13736352284354894,0.20807046337013335,0.16642344994276173,0.4317789203332908,-0.015337969882510636,0.250046998256132,-0.020696767463908985,0.08133598941813078,0.0053576874057037266,-0.057001352214347836,-0.05017693810762784,0.024369591744101957,-0.0036431536550981525,-0.12452990825042348,0.012328316782464786,3
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.08491162582961848,0.04866440172732874,0.04011404101467006,3.479033683040513e-05,-0.0862815355076507,0.24461529119518582,-0.05613020886121192,-0.12111287937476461,0.025029869558879026,-0.23671295458773325,-0.09902801826751313,0.6650904906525864,0.07210154759948281,-0.3787132479697443,0.040969489377931705,0.03171018405982612,0.02557226990229896,-0.003359589702519948,-0.04459867540618203,-0.1774419234753715,21
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13007326985107576,0.5242065041168656,-0.12543866001491052,-6.0251970516010896e-05,-0.05940909550764891,-0.178997089560482,-0.07086586798530704,0.025201757330621515,-5.868656786483756e-05,0.6569252099088361,0.044044479232746146,0.26919931299169153,-0.08061186368855547,-0.037484241135611523,0.02256243901211298,-0.24734701175363444,0.051571661844110106,0.11251273367192555,-0.00026337993623656007,0.012008013995191785,12
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.35168047474334757,0.5360069089502038,-0.09271993512603123,-2.6472124929908164e-05,0.08735302794614705,0.3117613723363485,0.0640017208136145,-0.2143375784800031,-0.01845745536405051,-0.026197135575912425,-0.023361086774541125,0.11248851895495167,0.07649417817318284,-0.04550898124680651,-0.06723944185923993,0.040331491289994255,0.1785390945500386,-0.12216444938936408,-0.04761155648277905,0.1654721918335449,4
0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.26112087377520166,0.006727798030855729,-0.2156355183725458,3.6610879938918045e-06,0.09481841460730506,0.02516121974257879,-0.07127791419744912,-0.0018811177065889927,0.007462647952378228,-0.006733901954123309,0.007046516728491691,0.00548932487019466,-0.04873467676408242,0.0007493891444641903,0.007366595911598528,0.0038473899519973044,-0.13522602899466565,0.006924622649398701,-0.11414943849266196,0.03434054655751525,23
1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.40183373599765015,0.44982739016377715,-0.07521441677017743,-2.054168156881482e-05,0.1883285201242584,0.08589547864098732,-0.06998712839075352,-0.07613268174133561,-0.13648278282154525,-0.15760279763286836,0.03507488956387801,0.22770776909416238,0.23538977842242512,-0.2516791242516391,-0.25999209307172155,-0.07969543691333093,0.06130952559959606,0.07786922702257865,0.004230105096813644,0.011273305189500791,23
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20367196060943543,0.06166639904299525,-0.14748777500932592,3.451197699943924e-06,0.13908280775185036,0.5157682896923464,-0.027527485232548405,-0.44563655288507825,0.020959467051447026,0.1991318135932076,-0.04293233951401862,-0.20930544646620433,0.049195407104651985,-0.011695892669477162,-0.04768808742135482,0.005834955624580461,-0.11844572688868495,-0.015041175397732882,-0.12937587100885622,-0.060671271176940794,20
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19576814733863496,0.18635284499535276,-0.17214444626291225,9.16839254520846e-06,0.11219393915725681,0.24862710671108232,0.059731605821318576,0.2874206453192538,-0.03598931022399485,0.0016966022886253454,-0.052314848583574006,-0.005544455409834983,-0.06160723224995817,0.08955305446613099,0.05899147482858395,0.40620933657072267,-0.031199110288893047,0.6242573690743195,-0.13368279162001379,0.03993661137930103,22
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19668885172582604,0.12715016845109506,-0.14468514330038384,2.8134886614762797e-05,0.11304326078354716,0.39983261179696156,-0.01805009299109695,0.47852869342410315,0.03798547022644609,-0.06094012092651036,-0.057753188907225396,-0.0744590663759009,0.015452194573415103,-0.0028575947670024474,0.01665858552432164,-0.2234952612422541,0.017874337373022898,-0.09161786271013601,-0.06853148454175001,0.03455182691026031,14
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20217759245584505,0.4220389447507104,-0.2658958330640115,-3.1228174931326836e-05,-0.13283752763290096,0.16566749127979236,-0.14663511304159288,-0.06937568282506665,-0.019336588207251666,0.1832284409585631,0.09309588512197628,-0.012068602163929196,-0.16621568691301675,0.03077213917793074,0.0665998910987284,0.0548671337957704,0.029633291627664263,-0.024128285112636698,0.016051534133240015,0.0028256528577681153,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34083784124362637,0.24247149364738393,-0.12071363036331617,-2.4150982976949726e-05,0.2279973011920533,-0.04560769373917609,-0.027340249787612042,-0.01180847794503039,0.1326139239017531,0.1273857852398565,-0.05845223328667163,0.09889060150447948,-0.0462459426628206,-0.0156508808898555,-0.03922185025233318,-0.030635298102105937,-0.009370347073953676,-0.006578775244924264,0.14512253912221534,-0.020819698283540432,19
1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.2150264767075092,0.30423257996127084,-0.22903521725139775,-2.549114564066354e-06,-0.027187456673556556,0.24943412370291768,-0.120395625987835,0.032430459167480136,0.01566173903818702,-0.02711713322941149,0.047117028531199076,0.019840739228850556,-0.0103586588874264,0.025137447204452348,0.002263531818011938,0.025947235946710293,0.006255512259624504,-0.04083801170036017,0.13614924273447118,0.31874007793163417,23
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.3712481141554636,0.14378911714915343,0.10362705453848194,1.5058027290489283e-05,-0.07300871555871295,0.34293627603301285,-0.2050803417635643,0.48236857819856854,0.04059717092927571,-0.04213894565573418,-0.045920574016278456,-0.09989880569828324,-0.008148412155893707,-0.021168904006527475,-0.07777029929958874,-0.24482936265127148,0.02938280262034478,-0.0630094598603663,-0.1509127268893424,-0.2465037075332307,19
0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.30137531327117706,0.7832039404829095,-0.0865487336981024,-7.089745369054719e-05,0.04501150465367285,-0.10732001786290661,-0.04877348342936296,-0.05422339856677153,-0.02744130150636182,-0.0392995613409701,0.007861908120172798,0.0063860498484731585,-0.05099445561009595,0.03337929706332139,0.0027929887645536233,0.02486269322428744,-0.0823392860608551,-0.15108586525137072,-0.08616800651796713,0.03145161670565141,13
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3508811656064949,0.1578041385483522,0.0077581089616052794,-1.0556330182353245e-05,0.05039130647611916,0.09121063457111901,-0.1278152060976061,0.00244172453887279,0.0399462061329736,-0.06763796031311092,0.1196943894055027,0.06813267039153381,0.011123546669244005,0.04039828819906983,-0.14603848896849708,0.01657293553637178,0.14943808680351092,-0.08966417720231115,0.049026157966753046,0.43944720700006623,4
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23382078549226099,0.536958050028599,-0.04905991648465159,-6.410996551078041e-05,-0.05921193953431923,-0.1699798850569368,0.00841759393570311,-0.07900007967532782,-0.0036721871587842587,0.25128087831735707,0.06258374895658164,0.14104487159547888,0.03623883425213098,0.048999621555866,-0.0030008031356504373,-0.12235584704248438,-0.11976108858040684,-0.11191376319534453,-0.03716158708956909,0.11191025260052098,19
1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.3754451245970023,0.0009762014998272758,0.06452875920431027,2.0836012962744957e-06,0.21717577027279908,0.004065948617123377,-0.17195034947090757,0.0008405684601296764,0.024563897989269005,-0.0012580255287364538,0.07132681060157811,0.0011239080966287225,0.19627867629233503,-4.48045513382255e-05,-0.24538775767511695,0.0008604540320306847,-0.08142930808998554,0.0010517836959613187,0.03596544152788747,0.005122539670692313,23
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16398051205106842,0.13786436876681618,0.02690729012986209,1.3498358523545975e-05,0.21364573977308932,0.10796885679731227,-0.10944407095582713,0.10575769785182809,0.12124841080196536,-0.02374152882797446,0.08571407859062191,0.021085522772621757,0.2519883840721525,0.08834344817713323,0.13499112533715135,0.028106499300869447,0.04268712367639022,0.10218006567873261,0.012164899583623287,0.003341897195615174,16
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21751052090100675,0.017288200918124566,0.05619965059877176,1.3058140379471315e-05,-0.13548254075435975,0.106511598875156,0.03289813332738702,-0.06059531018600236,0.07590731809721533,-0.10310171452662353,-0.14476678433583315,0.2870909444983986,0.07580372185950028,-0.16937022752954925,0.03665028818219224,0.010758652586546446,0.09398317349486604,-0.0021076267761520693,0.01944525820047832,-0.07300881033685117,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19845269887384404,0.16994721513747146,-0.11128704737555736,1.4161606262388301e-05,-0.09173910291304897,0.3605138779119929,-0.1067839716426244,0.48781873315232854,-0.017575110070678333,-0.010696234700203604,0.07352016589336392,-0.08313547092253425,-0.07307003095395781,-0.024596594655424645,0.011632271729278052,-0.28010417687766526,0.0004895939267354452,-0.131315347620216,0.019908997046865762,-0.15215168066261742,19
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.4667885655413008,0.4525719133081292,-0.060994862637761146,-1.9110741644733363e-05,-0.02417320668910744,0.1920781460526057,0.1419508709467149,0.03885275552944903,-0.24888174581454348,0.00829006317164985,0.025812733012293525,0.10337016713387008,0.06832342244916371,0.03129247288062905,-0.14573391313210757,-0.04036404225489654,0.17478352217411272,-0.030256542996208426,0.19015821022794482,0.5251256657213739,5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2861009205100212,0.3807456415709052,-0.2402068810252996,-3.530428271444935e-05,-0.1380654174766853,-0.012874386575480014,-0.06028646778599712,0.07985798048539738,0.14151302240303656,0.037626637980553386,-0.0470134656758845,-0.006568353279747348,-0.20072903104052106,0.016103586130650074,0.17470797590256337,0.13887907566420743,0.02974473290086648,-0.02723472972113389,0.17436985244918435,-0.08147720106328968,19
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.261045255038693,0.036350978480053205,-0.015314996070905943,2.825543416125711e-05,0.1802256729031958,0.2304871591831348,0.021163374965650596,-0.12946889262824213,0.19192022752573823,-0.24308312667688803,-0.12232288877352855,0.6710138737881604,-0.1885125190755996,-0.37238644575375957,0.02580256675197319,0.01976991824316574,-0.047338528970721834,-0.007044010884925666,0.17689844313325578,-0.16804126262368302,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2200361387181946,8.72966968392566e-05,-0.172862369569643,0.9999999910834958,-0.06340832261544818,-6.528964233585672e-05,-0.08365783616407774,-3.172990270376761e-05,0.07723994861948535,1.698437967309796e-05,0.03795238478189585,-2.899837649715256e-05,-0.07290496178919414,9.727379305237174e-06,0.047838134977832604,-4.5609597487574805e-06,0.09285988149721094,-7.256825670726502e-06,0.02805657270394841,-1.1827367372258427e-05,15
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.31617321600947623,0.044030147367927513,-0.201617396790365,1.725242187763686e-05,-0.1513921932095383,0.26111276386034354,-0.02620535314410577,0.33132372749801686,-0.0296738951258437,-0.035688735851312464,-0.14707973638959645,-0.06106473590284493,0.14373341063345269,-0.00816069583639126,0.03856394359432422,-0.25491620334937226,0.007083659422585688,-0.1313663655072877,0.07409291518702649,0.0042292938254342985,13
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.28537747709761374,0.04959630152707173,-0.014164130169783134,1.0398083218059764e-05,0.0033993923988708914,0.1207443468868955,-0.01447863432403457,-0.013127535722055382,-0.05267850955970978,-0.06695858739568943,-0.02510636701512643,0.08830344842975196,0.03710950440340211,-0.0014535595974394654,-0.06341818774136757,0.04286347000765432,-0.061311705412535444,0.10200418105504652,-0.11806559624468246,0.1320734253496247,23
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.18957705841455166,0.42240974340275117,0.056183853125203666,-4.886403963544326e-05,-0.022418048989002397,-0.14893806982199534,0.08291942027361575,0.020723111162619975,-0.056341268956696076,0.5584219073637368,0.00830619946558699,0.2299742673542462,0.05168016761316635,-0.03250931736728067,-0.04373975371309113,-0.2124521080134637,-0.048498421329969725,0.09790410753769455,0.09424327093596219,0.010645866025230322,13
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20990382426860218,0.014185908480550975,0.011360509635397281,7.676482782029548e-06,-0.03490048975118996,0.04066622741381797,-0.005365814415862155,-0.005096121522234656,0.003523709061988358,-0.015036685059423823,-0.0621399149141846,0.010711386864654976,0.06837736427828923,0.007928628954656647,-0.04611250302468611,0.014242090313306189,0.18435873062880773,0.022924044743785257,0.1540264924138031,0.07809953683417638,4
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.29413544000381214,0.2224213013971652,-0.1377576700555274,-2.0885023465524185e-05,-1.2385184327426451e-05,0.06130401871489551,0.14347524999534866,-0.22747642525374723,-0.13800760575655863,-0.25633132191450697,-0.033169994676336446,0.20286205635623153,0.08316308605409244,0.6678854522718238,0.028586972051083237,-0.3363075269544816,-0.1609220230536272,0.1593953342932688,0.021852480206182412,-0.07141894185054382,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3953853188797831,0.004212904110982135,-0.08237325681843027,-3.582506498105304e-07,0.5128562637570515,0.006905167562042244,0.025479635686909564,-0.0013196265126541491,0.21290933236870088,-0.005685803442938327,-0.14283332138369725,0.006416957401134994,0.18624820091379016,0.0007252131554936804,-0.14706224760196063,0.0014421440526874935,0.11774975231723053,-0.007275572260594594,-0.15447753972042752,0.043771872045308115,14
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30726731576727623,0.09963112228374599,-0.18224213487823457,1.3054655061215592e-05,0.061904205626160974,0.20857061975153918,-0.15704918643688742,0.214015073069474,0.021511743917625517,-0.01273678456097707,0.07673290948073835,-0.000599066421166717,-0.05839579017432567,0.07408332650975473,-0.03860333915863015,0.3018875743291382,-0.03927050901793213,0.5230816836601108,-0.04164551970951817,0.06915445903008387,22
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.32603671648035437,0.6682051173540404,-0.2356098067074462,-6.0756463742237874e-05,-0.14564751263188563,-0.06799749219613811,-0.16877628491830074,0.021770214510718935,-0.013873725908543747,0.017680424187497993,0.10768658446035326,-0.02561410398232941,-0.1127178942952615,-0.04356713529805571,0.046697429925687144,-0.04352120059887813,-0.012270682328150177,0.05015920666587942,-0.027192762538147498,-0.010761526332279102,19
0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.22075289703073017,0.032460489726266854,-0.1791046036857094,1.2600959010912e-05,-0.11845440238888473,0.0720357466894222,-0.07936133131539919,0.011929837283279785,0.10853185139548427,-0.01817614988830064,-0.010764901080435249,0.014362250536394127,0.02714103993525578,0.009529127564213863,0.08895550501608898,0.02278662193335509,0.19328267722497267,0.02634619336103963,0.02898436770273443,0.10351611335594829,23
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.20590721961872924,0.5649463677327276,-0.09392921898950918,-5.6445386401943956e-05,-0.09222563734970521,-0.06215204568460916,-0.06659023138671526,0.046088209142159005,-0.054096509650692674,-0.011249613617836721,0.0969275359836935,-0.04256322916178765,-0.024453544909773122,-0.01175515059065023,-0.016201224693107405,0.1318464012243373,0.015104452167043704,-0.0428791557968821,0.06061727962235244,-0.0842418118681029,19
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21662899149024883,8.72966968392566e-05,0.001683315203576416,0.9999999910834958,-0.07338025806482479,-6.528964233585672e-05,0.17994794452683482,-3.172990270376761e-05,-0.14958420645773657,1.698437967309796e-05,-0.005695036701801056,-2.899837649715256e-05,0.025194311030792706,9.727379305237174e-06,0.002021173117362953,-4.5609597487574805e-06,-0.02181429895874329,-7.256825670726502e-06,0.039990488175747387,-1.1827367372258427e-05,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19218993194759426,0.10117988146110067,-0.1286416820007096,1.9977152338636272e-05,-0.0703256293013723,0.33544546592683766,-0.08606050697782247,0.4308476871685403,-0.03459525512987951,-0.06304543555323458,0.04541302132288607,-0.0868037508574832,0.09580423875189516,-0.011844607908258318,-0.018140889232774595,-0.22225054351349652,-0.10998470712245564,-0.08127464521002974,0.06072399462335186,-0.07437722844695066,19
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28248854058656775,0.10158630676312462,-0.16181684762232484,2.2348431159930648e-05,-0.1373139554325734,0.29531424842549414,-0.02923626742566122,0.3863983360066746,0.1264744695669896,-0.03819241846365281,0.17319958110995634,-0.06216908958824781,-0.08644991588275716,6.214813005720242e-05,0.030299872471953336,-0.1715365525371771,0.05274333192061851,-0.04197507579165107,-0.09240086174984949,-0.14724311689852565,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2776250356710141,0.5734879868968956,-0.08718327461684963,-6.507939528513445e-05,0.06677394038172459,-0.17272092934778965,0.14068983537920482,-0.1454125553021477,0.20689573810349032,-0.22327499347024646,-0.148736668649801,-0.22808947877857802,-0.15614359467354474,-0.30353592971897725,0.09872218433513844,-0.2731282506135807,-0.027485480288032677,0.22811930606635517,0.22338999764477008,0.025164996443146036,8
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3320117639858783,0.7554616702971054,-0.08463327745514135,-7.018217791115423e-05,0.2262140421913567,-0.10072661424976807,-0.12324948474210307,-0.04107300034356606,-0.024719275472676043,-0.03678192111802773,0.07049063901500892,-0.0290902906918474,0.06831999163682649,-0.025325724220682785,-0.16792428960391792,-0.035644449511512105,-0.12445674755794967,-0.044878050571185345,-0.021515291988455584,0.013812034667530356,2
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29655931817452746,0.26348982385840625,-0.06074459283436532,-2.7137004821176798e-05,0.03482286470665522,-0.028911075585565077,0.1707217813708754,0.0038027414811493106,-0.10586099209946709,-0.04633178190324598,-0.03821877266944908,-0.04659847995630626,0.02107203302223009,-0.03152412164443975,0.05480404525011077,0.0134238223271723,-0.08260151357065568,0.0017488568380305447,-0.04616132187719253,-0.024791127423416284,4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2730948476520016,0.6641871035119279,0.0019631530106350684,-5.656613867241631e-05,0.04095235774688996,0.15282990213843317,-0.10798540446378603,-0.043661247282866494,0.0034135557028545085,0.1308238979250929,-0.126424174693913,-0.05512925791465835,-0.021716457510471295,-0.016329858068758057,-0.03760602227692475,0.09231645954753914,0.02132474491678942,0.1599744739823356,-0.2135827562043196,0.025422458304481442,2
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1341716202768277,8.72966968392566e-05,-0.015211517740600151,0.9999999910834958,0.09787991612000103,-6.528964233585672e-05,-0.10684400320584672,-3.172990270376761e-05,0.019959213017892025,1.698437967309796e-05,0.038215938691538005,-2.899837649715256e-05,0.08185766132493182,9.727379305237174e-06,-0.12640282710712972,-4.5609597487574805e-06,-0.0149839638554138,-7.256825670726502e-06,-0.021104904263724394,-1.1827367372258427e-05,15
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37847339881098996,0.16687112572562857,-0.033414779980828535,7.008850963050047e-06,-0.0834742215799613,0.2161861955629292,0.14456316006961564,0.25262498989356025,-0.10859052441165255,0.008390158913079818,-0.06270012248373363,-0.0038832141371547783,-0.03136983949712631,0.0743059831127851,0.05187055537452564,0.34837517707329896,0.01610799364712439,0.5485622888404509,-0.06331013241322819,0.03911044714783391,22
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.31325832866469766,0.30743345457848187,0.044542407246358676,-2.6580511489771107e-05,-0.11732924731026972,-0.026027154479262803,0.11941649349256134,0.035041912878490476,-0.04528010788740578,-0.021833115078799085,-0.08329292086498359,-0.04595917284764555,0.09287208912035279,-0.042288124255371304,0.051395172933042695,0.04923236301175143,-0.15559941203042332,0.013861171396845291,0.10600419703214255,-0.05652710862264371,19
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5830210673146096,0.33882894703218774,0.023364791605554335,-3.119325048965199e-05,0.11580390944608716,-0.04872780959741443,0.329835607555734,-0.026108515192988364,-0.047303118858384875,-0.03654458416881421,-0.0806954197060799,-0.004093777434160942,-0.0034607246472778404,0.03195714277206145,-0.03902460412594063,0.026118262979396865,0.250272926234074,-0.08512378707636552,0.004717015926068863,0.001513661752264048,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4924800034887058,0.7797615103665326,-0.2776846412324508,-7.898900976012778e-05,-0.12894795263897876,-0.1359275780968505,0.09592411832129338,-0.027349574061523062,-0.23771521820797514,-0.12849491927441373,0.06475210729179155,-0.15804235842690023,-0.20947856899524792,-0.18021290683690439,0.030967414144884495,-0.07816171493521124,0.02351696109881125,0.15365842273182473,0.002565819288948539,-0.0257901206417994,8
1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.28450463530610504,0.0350498681092685,-0.191726621997844,6.976808645245395e-06,0.07801589773012632,0.04826334252233436,-0.12746630602562253,0.013526109104152787,0.12374411985744446,-0.024855011079799677,-0.054028102417400074,0.00825604876688796,0.21274984425504187,0.007033580871366275,-0.09400038233310136,0.017347703949362907,0.058623877046919404,0.00431519128549001,0.07012225417325388,0.06243460108280354,14
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.16350547605791427,0.06751111206393105,0.007426177525843269,7.12529939014338e-06,0.023749281248301425,0.13417330978133202,-0.03878519073300048,0.11986006399816379,0.12229460143390214,-0.010006124298073139,-0.09920066001296941,0.0002549979330688765,0.011031959773594469,0.0271196533430788,-0.024598939029599833,0.09245629987586297,-0.05355868578138264,0.15176951677197292,0.20796162368887494,0.1013922678007405,4
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6548305280536156,0.4674565934105987,0.21548991507831725,-5.74033220015025e-05,0.1889783702730556,-0.1994083564373519,0.2059008863925403,-0.14589283096394362,-0.20799267558902787,-0.267326091545387,0.13286467564071286,-0.30089508816967603,-0.11817178968113067,-0.42572972697589984,-0.0805967696471347,-0.3806115847948319,0.02385269143659872,0.3528179943707894,0.10748214223742877,-0.01212372412797477,8
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2526994107719115,0.06029245178734416,-0.4100976361386514,1.1410703235153123e-05,-0.20521891291789313,0.15681674444623378,-0.21572319058494355,0.18952326709146533,-0.0941163821204857,-0.02440081678768031,0.058412133418866544,-0.025190361242696715,-0.039416067916324654,0.008123747578040819,0.09385589549584074,-0.051296896027082796,-0.021499726912375793,-0.009896274650278189,0.10257426757205433,0.011404989080039193,19
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24982948105204517,0.039587107840008816,-0.023361984323422187,3.4970529227959785e-06,-0.12010788395994679,0.04358986009734965,0.09957104746795109,0.012175716936872494,-0.09298306308575806,-0.015642288426175818,0.012830105212558366,0.02286328446930053,0.047396469549456983,-0.0008483243723452947,-0.029539386518900975,0.03135605584674929,-0.0685277967357001,0.010698599251448943,0.013988580357814836,0.021307321132656164,19
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33924454547632965,0.1280504272074724,0.01994004573133962,1.9778737463279038e-05,0.15243411257076384,0.2063477452960144,-0.2589059119312975,0.04593799947204145,0.13848420143609372,-0.0231248094543911,-0.10464673898884974,0.008842575265661037,0.27794838473293554,0.022758710059314333,-0.17092667459753566,0.013508173105049457,-0.17390873443518448,0.02332114033873033,-0.10391668033869865,0.14662779952612395,16
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.11997300513534812,0.3739599826731639,0.041705527284348405,-4.0391731723157096e-05,-0.016044484660600808,-0.0826081665559466,-0.08538139196991294,-0.0490375108977674,0.05646772186033396,-0.10102318911874214,-0.04826258794861575,-0.07936799432456768,0.015222731377614315,-0.0888095012896072,-0.0016444610709967491,-0.05221026863010742,-0.0014434758708982978,0.023783637628253623,-0.037664829450080435,-0.04659205688111917,23
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2263763999770426,8.72966968392566e-05,0.022272757027961734,0.9999999910834958,0.17711175367293408,-6.528964233585672e-05,-0.032545187515318194,-3.172990270376761e-05,-0.009584660686432362,1.698437967309796e-05,0.022944088853415538,-2.899837649715256e-05,-0.010766118861087175,9.727379305237174e-06,-0.06564789691016427,-4.5609597487574805e-06,0.03402847721413664,-7.256825670726502e-06,-0.026523662058735936,-1.1827367372258427e-05,15
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22430116221952873,0.5870712551349475,-0.08486371040801223,-3.3502079705994265e-05,0.17233724534752537,0.3886275064483709,-0.038854344588050316,-0.2529420243084723,0.03690875179464145,0.015428454444105061,0.0007195951793857507,-0.02609248923076746,0.04946757603171478,-0.07034808867899285,-0.01366713643501285,0.04208404595819553,-0.16441238378213913,-0.05896825209837577,-0.05468432853257895,0.06450353794849761,16
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21969582124301998,0.12904993676677795,-0.2378459733354475,-7.490318360823404e-06,0.005456409719746106,0.0867540518531717,0.23895496279234163,0.006926179158106732,0.35833266125661606,-0.06624149060982952,0.13021486959049203,0.05566509388590986,0.03333869340430108,0.028745535268345633,0.0131100392986165,0.008206108382693951,0.11750331640558076,-0.06804880934424357,-0.16615218493724015,0.3873445606392118,3
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23952759961775014,0.4877090621990005,0.00547729494983464,-3.527822005504778e-05,-0.12059167368246185,0.027847691233675982,0.0028580256971659315,0.01798064958496285,-0.046384947794332804,-0.04215987074702553,0.06240054505981138,-0.003249709488131824,0.052997382313866005,0.06498447758126842,0.053465177430009045,0.10365595647819101,-0.0840445572324915,-0.098887257247217,-0.09807924462427384,-0.026860022395798145,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21354026504575435,0.034342049965569194,-0.07618132499154745,5.243901565273323e-07,0.10635162011478676,0.3304866108376999,-0.0031421295453237554,-0.30457623074241635,-0.012330250078979964,0.14489444841119203,0.014624262752277734,-0.1594917732941198,-0.07256655068563196,-0.010921396784897118,-0.009527704472628313,-0.00033946711399684634,-0.0025901356369855883,-0.01336558587452846,-0.07046903306697239,-0.09332120944900517,20
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1569381296617336,0.30792870947273326,-0.002087529311328505,-3.1136420017426134e-05,0.009089154375239081,-0.08949427845618775,-0.06070592306970368,-0.06940780131577134,0.10810221604188963,-0.19147692317969528,-0.051660606308820856,-0.17332122848312134,0.08591670579905311,-0.20460059317689414,0.031089195584215946,-0.15973198423027202,-0.012010239308725657,0.19400249715273304,0.09526616912978916,0.018515217196773164,8
